#DATA FROM JLA (Betoule et al. 2014)
#See: http://supernovae.in2p3.fr/sdss_snls_jla/ReadMe.html for full file and more detail
#
#zcmb: CMB frame redshift (including peculiar velocity corrections for
#      nearby supernova based on the models of M.J. Hudson)
#mu: distance modulus
#muerr: Error in distance modulus (includes contributions from intrinsic dispersion, 
#     lensing, and redshift uncertainty)
#
#zcmb mu muerr
0.404549, 41.816259, 0.067240
0.519611, 42.477299, 0.078002
0.690652, 42.849277, 0.215571
1.060801, 44.122847, 0.310679
0.576612, 42.623705, 0.094573
0.268489, 40.599668, 0.063647
0.720680, 43.220005, 0.252143
0.250498, 40.547872, 0.068762
0.760691, 43.510906, 0.306119
0.698167, 43.183784, 0.273091
0.550315, 42.511165, 0.113628
0.730128, 43.011112, 0.221363
0.847985, 43.836252, 0.244091
0.997826, 44.016879, 0.244148
0.435446, 41.736421, 0.068146
0.409470, 41.785590, 0.066795
0.301590, 41.075176, 0.063490
1.299106, 44.803064, 0.149625
1.020807, 44.455035, 0.224072
0.839734, 43.532849, 0.148452
1.120850, 44.521773, 0.173174
1.230892, 44.881859, 0.228489
0.974230, 44.190969, 0.135822
0.970782, 44.812881, 0.458691
0.064229, 37.268004, 0.090876
0.129030, 38.943845, 0.107802
0.102890, 38.551569, 0.089803
0.044130, 36.269815, 0.120542
0.113040, 38.634756, 0.093349
0.256110, 40.655135, 0.168036
0.380260, 41.756266, 0.329539
0.145470, 38.871680, 0.105221
0.088890, 38.004252, 0.085694
0.260590, 40.578097, 0.133874
0.078910, 37.887929, 0.097377
0.083040, 38.135730, 0.094024
0.165650, 39.271430, 0.076777
0.168170, 39.407337, 0.104925
0.170630, 39.435655, 0.109177
0.170280, 39.657814, 0.116084
0.120440, 38.843522, 0.091322
0.276530, 40.644662, 0.183929
0.231600, 40.147342, 0.133274
0.305690, 40.616100, 0.285904
0.079970, 37.909459, 0.109776
0.174150, 39.428746, 0.100248
0.138680, 39.140555, 0.110290
0.146070, 39.377984, 0.107477
0.081330, 37.935999, 0.082868
0.233800, 40.367170, 0.118033
0.256550, 40.628001, 0.125789
0.245620, 40.364032, 0.160657
0.125930, 39.002428, 0.146421
0.223510, 40.369572, 0.186326
0.102640, 38.528180, 0.086010
0.119670, 38.840751, 0.084875
0.180550, 39.610875, 0.113583
0.197090, 39.987020, 0.120959
0.229160, 40.310501, 0.159033
0.264510, 40.772929, 0.158025
0.103370, 38.474567, 0.060163
0.364410, 41.831749, 0.212388
0.205600, 39.724440, 0.097149
0.179810, 39.976102, 0.153985
0.199590, 40.070213, 0.132852
0.156530, 39.286551, 0.090156
0.161800, 39.566114, 0.087152
0.209530, 40.030550, 0.169876
0.241790, 40.456662, 0.157026
0.236460, 40.663863, 0.105838
0.226680, 40.210685, 0.177253
0.296780, 40.813847, 0.155489
0.208520, 40.053572, 0.106498
0.251040, 40.609041, 0.195114
0.250120, 40.715725, 0.129131
0.117710, 38.602150, 0.084694
0.219710, 40.207810, 0.115592
0.149010, 39.263175, 0.088690
0.287420, 40.991485, 0.141980
0.143600, 39.128304, 0.110751
0.328370, 40.987952, 0.153684
0.246250, 40.529684, 0.108986
0.119660, 38.950970, 0.090320
0.328380, 41.527035, 0.305638
0.215130, 40.507556, 0.134937
0.144780, 39.128113, 0.074168
0.132430, 39.234766, 0.065940
0.210820, 39.942445, 0.105430
0.203990, 40.087287, 0.099614
0.279520, 40.591835, 0.111571
0.044280, 36.358429, 0.096221
0.180370, 39.521427, 0.090943
0.260700, 40.747822, 0.143977
0.056540, 36.861773, 0.139831
0.212600, 40.271233, 0.147374
0.369410, 41.858717, 0.224677
0.173860, 39.775974, 0.068142
0.142650, 39.140583, 0.113740
0.177890, 39.579924, 0.120041
0.328370, 41.029931, 0.170675
0.253510, 40.900684, 0.153052
0.300010, 40.711097, 0.149309
0.105890, 38.329255, 0.085354
0.223280, 40.291978, 0.113487
0.118450, 38.813883, 0.060047
0.176530, 39.631019, 0.117222
0.182800, 39.899631, 0.142983
0.297620, 40.733632, 0.206265
0.196990, 39.918294, 0.106754
0.152950, 39.380830, 0.087084
0.248500, 40.453374, 0.121768
0.138180, 39.051591, 0.061591
0.207040, 40.449476, 0.116211
0.214680, 40.084059, 0.130460
0.306320, 41.114643, 0.184951
0.246950, 40.641715, 0.117240
0.198010, 39.846559, 0.083984
0.222560, 40.272799, 0.092357
0.135080, 39.305161, 0.091574
0.210540, 39.946746, 0.133380
0.272580, 40.710259, 0.114389
0.246600, 40.174786, 0.104568
0.220680, 40.055482, 0.150994
0.274470, 40.613785, 0.146645
0.176560, 39.857018, 0.096602
0.310880, 41.117111, 0.193875
0.184350, 39.923784, 0.119826
0.159350, 39.183007, 0.087937
0.219760, 40.264832, 0.110285
0.252050, 40.412270, 0.135572
0.181220, 39.660517, 0.089286
0.173730, 39.836720, 0.071144
0.380470, 41.216375, 0.235149
0.178650, 39.772295, 0.117954
0.245680, 40.209885, 0.143035
0.209100, 40.038230, 0.103713
0.249470, 40.652316, 0.175909
0.133920, 38.968053, 0.110307
0.177060, 39.665161, 0.102912
0.281110, 40.745152, 0.141005
0.173830, 39.591080, 0.092257
0.196540, 40.006265, 0.109077
0.363970, 41.712498, 0.206567
0.378350, 42.195393, 0.285863
0.316460, 41.108188, 0.177054
0.183220, 39.637107, 0.073110
0.241020, 40.615654, 0.112542
0.202030, 39.917821, 0.159252
0.168690, 39.616129, 0.109058
0.197940, 39.956987, 0.122394
0.122760, 38.739435, 0.084968
0.203180, 40.036223, 0.103752
0.127390, 38.854042, 0.088750
0.275490, 40.743125, 0.159564
0.144680, 39.430156, 0.086692
0.334360, 41.326571, 0.249556
0.195800, 40.035179, 0.094772
0.193920, 39.897674, 0.107253
0.249730, 40.525820, 0.138097
0.148600, 39.399037, 0.088566
0.155960, 39.345066, 0.088473
0.095820, 38.279811, 0.090418
0.150650, 39.191920, 0.100780
0.309330, 40.961962, 0.244347
0.248570, 40.522204, 0.120276
0.365540, 41.586982, 0.236429
0.117710, 38.707957, 0.066025
0.191760, 39.871582, 0.083272
0.182550, 39.702068, 0.104603
0.234720, 40.345426, 0.136087
0.246470, 40.380769, 0.158845
0.288450, 40.445682, 0.142483
0.209600, 40.106377, 0.158834
0.191980, 39.711374, 0.129102
0.114020, 38.466884, 0.059686
0.113890, 38.861575, 0.135383
0.198800, 39.816317, 0.175850
0.220580, 40.048999, 0.207863
0.182570, 39.844042, 0.108290
0.158950, 39.450198, 0.107224
0.078490, 38.099637, 0.088942
0.138640, 39.364680, 0.069876
0.180790, 39.690239, 0.095426
0.177570, 39.709002, 0.138820
0.170660, 39.458539, 0.103710
0.233810, 40.276417, 0.174031
0.071530, 37.469436, 0.121253
0.154630, 39.447866, 0.141251
0.090100, 37.827343, 0.101772
0.176580, 40.151673, 0.167260
0.130450, 39.279574, 0.108118
0.182040, 39.652478, 0.117882
0.256170, 40.448697, 0.119181
0.138110, 39.055513, 0.088257
0.170700, 39.804708, 0.112218
0.216740, 40.228701, 0.087535
0.245550, 39.987404, 0.127987
0.143820, 39.174265, 0.111687
0.248620, 40.595692, 0.142222
0.145330, 39.234025, 0.117493
0.135880, 38.940784, 0.065131
0.058740, 37.220057, 0.065070
0.036520, 36.078532, 0.092313
0.277490, 41.412758, 0.206178
0.205150, 40.261450, 0.352870
0.280510, 40.646930, 0.161266
0.198670, 39.991685, 0.105179
0.159990, 39.420598, 0.091982
0.210750, 40.396099, 0.131234
0.071950, 37.404242, 0.118968
0.237820, 40.463327, 0.145530
0.141390, 39.197972, 0.120534
0.155060, 39.514877, 0.099362
0.370130, 41.538091, 0.209522
0.093910, 38.408567, 0.116368
0.118630, 38.476777, 0.116389
0.153630, 39.450110, 0.094631
0.253560, 40.627227, 0.113024
